관리번호,노선명,노선번호,기점,종점,총연장,포장도연장 계(단위:㎞),포장도연장 2차선,포장도연장 4차선,포장도연장 6차선,포장도연장 8차선,미개설도연장(단위:㎞)
1099,소로3류175호선,시도1099호선(도당-도당),도당동 150,도당동 150,0.074,0.074,0.074,,,,
1100,소로3류176호선,시도1100호선(도당-도당),도당동 152,도당동 152,0.082,0.082,0.082,,,,
1101,소로3류177호선,시도1101호선(도당-도당),도당동 200,도당동 200,0.2,0.2,0.2,,,,
1102,소로3류178호선,시도1102호선(도당-도당),도당동 202,도당동 200,0.2,0.2,0.2,,,,
1103,소로3류179호선,시도1103호선(도당-도당),도당동 200,도당동 200,0.126,0.126,0.126,,,,
1104,소로3류180호선,시도1104호선(도당-도당),도당동 200,도당동 200,0.383,0.383,0.383,,,,
1105,소로3류181호선,시도1105호선(도당-도당),도당동 200,도당동 162,0.503,0.503,0.503,,,,
1106,소로3류182호선,시도1106호선(도당-도당),도당동 203,도당동 203,0.342,0.342,0.342,,,,
1107,소로3류183호선,시도1107호선(도당-도당),도당동 203,도당동 203,0.31,0.31,0.31,,,,
1108,소로3류184호선,시도1108호선(도당-도당),도당동 203,도당동 203,0.257,0.257,0.257,,,,
1109,소로3류185호선,시도1109호선(여월-여월),여월동 54-9,여월동 54-9,0.063,0.063,0.063,,,,
1110,소로3류186호선,시도1110호선(도당-도당),도당동 201,도당동 201,0.106,0.106,0.106,,,,
1111,소로3류187호선,시도1111호선(여월-도당),여월동 54-9,도당동 203,0.338,0.338,0.338,,,,
1112,소로3류188호선,시도1112호선(여월-도당),여월동 194-1,도당동 201,0.581,0.581,0.581,,,,
1113,소로3류189호선,시도1113호선(도당-여월),도당동 201,여월동 5409,0.425,0.425,0.425,,,,
1114,소로3류190호선,시도1114호선(도당-여월),도당동 201,도당동 201,0.226,0.226,0.226,,,,
1115,소로3류191호선,시도1115호선(여월-여월),여월동 194-2,여월동 54-9,0.088,0.088,0.088,,,,
1116,소로3류192호선,시도1116호선(여월-여월),여월동 194-3,여월동 54-9,0.112,0.112,0.112,,,,
1117,소로3류193호선,시도1117호선(여월-여월),여월동 192,여월동 192-1,0.162,0.162,0.162,,,,
1118,소로3류194호선,시도1118호선(여월-여월),여월동 193,여월동 193,0.043,0.043,0.043,,,,
1119,소로3류195호선,시도1119호선(여월-여월),여월동 193,여월동 193,0.066,0.066,0.066,,,,
1120,소로3류196호선,시도1120호선(여월-여월),여월동 192-2,여월동 193,0.264,0.264,0.264,,,,
1121,소로3류197호선,시도1121호선(여월-여월),여월동 193,여월동 193,0.244,0.244,0.244,,,,
1122,소로3류198호선,시도1122호선(여월-여월),여월동 193-1,여월동 192-2,0.24,0.24,0.24,,,,
1123,소로3류199호선,시도1123호선(여월-여월),여월동 195-2,여월동 193-1,0.306,0.306,0.306,,,,
1124,소로3류200호선,시도1124호선(여월-여월),여월동 195-2,여월동 195-1,0.216,0.216,0.216,,,,
1125,소로3류201호선,시도1125호선(여월-여월),여월동 195-2,여월동 195-2,0.134,0.134,0.134,,,,
1126,소로3류202호선,시도1126호선(여월-여월),여월동 195-2,여월동 195,0.588,0.588,0.588,,,,
1127,소로3류203호선,시도1127호선(원종-원종),원종동 427,원종동 427,0.334,0.334,0.334,,,,
1128,소로3류204호선,시도1128호선(여월-여월),여월동 192-1,여월동 192-2,0.457,0.457,0.457,,,,
1129,소로3류205호선,시도1129호선(원종-원종),원종동 429,원종동 427,0.249,0.249,0.249,,,,
1130,소로3류206호선,시도1130호선(여월-여월),여월동 192-1,여월동 192-1,0.268,0.268,0.268,,,,
1131,소로3류207호선,시도1131호선(원종-원종),원종동 432,원종동 432,0.112,0.112,0.112,,,,
1132,소로3류208호선,시도1132호선(여월-여월),여월동 195-1,여월동 195-1,0.248,0.248,0.248,,,,
1133,소로3류209호선,시도1133호선(원종-원종),원종동 432,원종동 432,0.064,0.064,0.064,,,,
1134,소로3류210호선,시도1134호선(여월-여월),여월동 195-2,여월동 195-2,0.213,0.213,0.213,,,,
1135,소로3류211호선,시도1135호선(여월-여월),여월동 286-1,여월동 286-1,0.075,0.075,0.075,,,,
1136,소로3류212호선,시도1136호선(여월-여월),여월동 286-1,여월동 286-1,0.192,0.192,0.192,,,,
1137,소로3류213호선,시도1137호선(작동-작동),작동 77,작동 77,0.222,0.222,0.222,,,,
1138,소로3류214호선,시도1138호선(작동-작동),작동 79,작동 79,0.232,0.232,0.232,,,,
1139,소로3류215호선,시도1139호선(작동-작동),작동 77,작동 77,0.086,0.086,0.086,,,,
1140,소로3류216호선,시도1140호선(여월-여월),여월동 286-1,여월동 286-1,0.128,0.128,0.128,,,,
1141,소로3류217호선,시도1141호선(작동-작동),작동 79,작동 79,0.094,0.094,0.094,,,,
1142,소로3류218호선,시도1142호선(작동-작동),작동 79,작동 79,0.044,0.044,0.044,,,,
1143,소로3류219호선,시도1143호선(원종-원종),원종동 435,원종동 434,0.318,0.318,0.318,,,,
1144,소로3류220호선,시도1144호선(원종-원종),원종동 438,원종동 438,0.136,0.136,0.136,,,,
1145,소로3류221호선,시도1145호선(원종-원종),원종동 439,원종동 442,0.221,0.221,0.221,,,,
1146,소로3류222호선,시도1146호선(원종-원종),원종동 441,원종동 441,0.369,0.369,0.369,,,,
1147,소로3류223호선,시도1147호선(원종-원종),원종동 442,원종동 442,0.312,0.312,0.312,,,,
1148,소로3류224호선,시도1148호선(작동-작동),작동 81,작동 81,0.124,0.124,0.124,,,,
1149,소로3류225호선,시도1149호선(작동-작동),작동 81,작동 81,0.09,0.09,0.09,,,,
1150,소로3류226호선,시도1150호선(원종-원종),원종동 444,원종동 444,0.042,0.042,0.042,,,,
1151,소로3류227호선,시도1151호선(고강-고강),고강동 446,고강동 446,0.088,0.088,0.088,,,,
1152,소로3류228호선,시도1152호선(고강-고강),고강동 446,고강동 446,0.146,0.146,0.146,,,,
1153,소로3류229호선,시도1153호선(고강-고강),고강동 446,고강동 446,0.1,0.1,0.1,,,,
1154,소로3류230호선,시도1154호선(고강-고강),고강동 455,고강동 455,0.074,0.074,0.074,,,,
1155,소로3류231호선,시도1155호선(작동-작동),작동 329-16,작동 329-16,0.09,0.09,0.09,,,,
1156,소로3류232호선,시도1156호선(작동-작동),작동 329-15,작동 329-15,0.089,0.089,0.089,,,,
1157,소로3류233호선,시도1157호선(작동-작동),작동 329-14,작동 329-14,0.088,0.088,0.088,,,,
1158,소로3류234호선,시도1158호선(작동-작동),작동 329-13,작동 329-13,0.078,0.078,0.078,,,,
1159,소로3류235호선,시도1159호선(작동-작동),작동 329-12,작동 329-12,0.073,0.073,0.073,,,,
1160,소로3류236호선,시도1160호선(작동-작동),작동 329-11,작동 329-11,0.075,0.075,0.075,,,,
1161,소로3류237호선,시도1161호선(작동-작동),작동 329-10,작동 329-10,0.072,0.072,0.072,,,,
1162,소로3류238호선,시도1162호선(작동-작동),작동 329-8,작동 329-8,0.075,0.075,0.075,,,,
1163,소로3류239호선,시도1163호선(작동-작동),작동 329-7,작동 329-7,0.082,0.082,0.082,,,,
1164,소로3류240호선,시도1164호선(작동-작동),작동 329-6,작동 329-6,0.088,0.088,0.088,,,,
1165,소로3류241호선,시도1165호선(작동-작동),작동 320-22,작동 329-22,0.123,0.123,0.123,,,,
1166,소로3류242호선,시도1166호선(작동-작동),작동 3209-24,작동 329-22,0.098,0.098,0.098,,,,
1167,소로3류243호선,시도1167호선(작동-작동),작동 329-25,작동 329-25,0.108,0.108,0.108,,,,
1168,소로3류244호선,시도1168호선(작동-작동),작동 329-26,작동 329-26,0.11,0.11,0.11,,,,
1169,소로3류245호선,시도1169호선(작동-작동),작동 329-27,작동 329-27,0.111,0.111,0.111,,,,
1170,소로3류246호선,시도1170호선(작동-작동),작동 329-28,작동 329-28,0.095,0.095,0.095,,,,
1171,소로3류247호선,시도1171호선(작동-작동),작동 329-29,작동 329-29,0.093,0.093,0.093,,,,
1172,소로3류248호선,시도1172호선(작동-작동),작동 329-32,작동 329-39,0.197,0.197,0.197,,,,
1173,소로3류249호선,시도1173호선(작동-작동),작동 329-33,작동 329-38,0.165,0.165,0.165,,,,
1174,소로3류250호선,시도1174호선(작동-작동),작동 329-34,작동 329-37,0.147,0.147,0.147,,,,
1175,소로3류251호선,시도1175호선(작동-작동),작동 329-36,작동 329-36,0.091,0.091,0.091,,,,
1176,소로3류252호선,시도1176호선(고강-고강),고강동 514,고강동 514,0.052,0.052,0.052,,,,
1177,소로3류253호선,시도1177호선(고강-고강),고강동 514,고강동 514,0.085,0.085,0.085,,,,
1178,소로3류254호선,시도1178호선(고강-고강),고강동 514,고강동 514,0.207,0.207,0.207,,,,
1179,소로3류255호선,시도1179호선(도당-도당),도당동 172,도당동 172,0.053,0.053,0.053,,,,
1180,소로3류256호선,시도1180호선(도당-도당),도당동 282,도당동 282,0.054,0.054,0.054,,,,
1181,소로3류257호선,시도1181호선(도당-약대),도당동 262-1,약대동 3-59,0.362,0.362,0.362,,,,
1182,소로3류258호선,시도1182호선(도당-도당),도당동 155,도당동 155,0.484,0.484,0.484,,,,
1183,소로3류259호선,시도1183호선(도당-도당),도당동 155,도당동 155,0.094,0.094,0.094,,,,
1184,소로3류260호선,시도1184호선(도당-도당),도당동 155,도당동 155,0.149,0.149,0.149,,,,
1185,소로3류261호선,시도1185호선(도당-도당),도당동 155,도당동 155,0.149,0.149,0.149,,,,
1186,소로3류262호선,시도1186호선(도당-도당),도당동 155,도당동 155,0.25,0.25,0.25,,,,
1187,소로3류263호선,시도1187호선(도당-도당),도당동 172,도당동 155,0.366,0.366,0.366,,,,
1188,소로3류264호선,시도1188호선(도당-도당),도당동 155,도당동 155,0.25,0.25,0.25,,,,
1189,소로3류265호선,시도1189호선(춘의-도당),춘의동 134,도당동 267,0.819,0.819,0.819,,,,
1190,소로3류266호선,시도1190호선(춘의-춘의),춘의동 134,춘의동 134,0.109,0.109,0.109,,,,
1191,소로3류267호선,시도1191호선(춘의-도당),춘의동 134,도당동 267,0.417,0.417,0.417,,,,
1192,소로3류268호선,시도1192호선(춘의-춘의),춘의동 267,춘의동 267,0.27,0.27,0.27,,,,
1193,소로3류269호선,시도1193호선(도당-도당),도당동 267,도당동 267,0.3,0.3,0.3,,,,
1194,소로3류270호선,시도1194호선(도당-도당),도당동 267,도당동 181,0.429,0.429,0.429,,,,
1195,소로3류271호선,시도1195호선(도당-도당),도당동 267,도당동 267,0.322,0.322,0.322,,,,
1196,소로3류272호선,시도1196호선(도당-도당),도당동 267,도당동 267,0.149,0.149,0.149,,,,
1197,소로3류273호선,시도1197호선(도당-도당),도당동 267,도당동 267,0.149,0.149,0.149,,,,
1198,소로3류274호선,시도1198호선(춘의-춘의),춘의동 134,춘의동 134,0.148,0.148,0.148,,,,
1199,소로3류275호선,시도1199호선(춘의-춘의),춘의동 134,춘의동 134,0.147,0.147,0.147,,,,
1200,소로3류276호선,시도1200호선(춘의-춘의),춘의동 134,춘의동 134,0.405,0.405,0.405,,,,
1201,소로3류277호선,시도1201호선(도당-도당),도당동 78,도당동 78,0.191,0.191,0.191,,,,
1202,소로3류278호선,시도1202호선(도당-도당),도당동 181,도당동 181,0.192,0.192,0.192,,,,
1203,소로3류279호선,시도1203호선(춘의-춘의),춘의동 76,춘의동 76,0.123,0.123,0.123,,,,
1204,소로3류280호선,시도1204호선(춘의-춘의),춘의동 76,춘의동 76,0.26,0.26,0.26,,,,
1205,소로3류281호선,시도1205호선(작동-작동),작동 243,작동 산 76-2,0.36,0.36,0.36,,,,
1206,소로3류282호선,시도1206호선(작동-작동),작동 산 69-1,작동 산 52-6,0.342,0.342,0.342,,,,
1207,소로3류283호선,시도1207호선(작동-작동),작동 산 74-1,작동 산 76,0.181,0.181,0.181,,,,
1208,소로3류284호선,시도1208호선(작동-작동),작동 244,작동 산 76,0.195,0.195,0.195,,,,
1209,소로3류285호선,시도1209호선(중동-중동),중동 971,중동 971,0.111,0.111,0.111,,,,
1210,소로3류286호선,시도1210호선(심곡-심곡),심곡동 413-1,심곡동 413-3,0.384,0.384,0.384,,,,
1211,소로3류287호선,시도1211호선(심곡-심곡),심곡동 413-9,심곡동 413-7,0.391,0.391,0.391,,,,
1212,소로3류288호선,시도1212호선(중동-중동),중동 983,중동 983,0.07,0.07,0.07,,,,
1213,소로3류289호선,시도1213호선(심곡-심곡),심곡동 413-9,심곡동 357-31,0.358,0.358,0.358,,,,
1214,소로3류290호선,시도1214호선(춘의-춘의),춘의동 189,춘의동 185,0.157,0.157,0.157,,,,
1215,소로3류291호선,시도1215호선(춘의-춘의),춘의동 213,춘의동 213,0.054,0.054,0.054,,,,
1216,소로3류292호선,시도1216호선(춘의-춘의),춘의동 189,춘의동 189,0.297,0.297,0.297,,,,
1217,소로3류293호선,시도1217호선(춘의-춘의),춘의동 185,춘의동 185,0.312,0.312,0.312,,,,
1218,소로3류294호선,시도1218호선(춘의-춘의),춘의동 213,춘의동 213,0.306,0.306,0.306,,,,
1219,소로3류295호선,시도1219호선(춘의-춘의),춘의동 213,춘의동 213,0.184,0.184,0.184,,,,
1220,소로3류296호선,시도1220호선(춘의-춘의),춘의동 213,춘의동 213,0.118,0.118,0.118,,,,
1221,소로3류297호선,시도1221호선(심곡-심곡),심곡동 37-4,심곡동 83-1,0.304,0.304,0.304,,,,
1222,소로3류298호선,시도1222호선(심곡-심곡),심곡동 40-13,심곡동 40-19,0.084,0.084,0.084,,,,
1223,소로3류299호선,시도1223호선(심곡-심곡),심곡동 90,심곡동 90,0.121,0.121,0.121,,,,
1224,소로3류300호선,시도1224호선(심곡-심곡),심곡동 101,심곡동 101,0.185,0.185,0.185,,,,
1225,소로3류301호선,시도1225호선(심곡-심곡),심곡동 101,심곡동 101,0.123,0.123,0.123,,,,
1226,소로3류302호선,시도1226호선(심곡-심곡),심곡동 101,심곡동 101,0.123,0.123,0.123,,,,
1227,소로3류303호선,시도1227호선(심곡-심곡),심곡동 511,심곡동 111,0.148,0.148,0.148,,,,
1228,소로3류304호선,시도1228호선(심곡-심곡),심곡동 506,심곡동 506,0.156,0.156,0.156,,,,
1229,소로3류305호선,시도1229호선(심곡-심곡),심곡동 506,심곡동 506,0.285,0.285,0.285,,,,
1230,소로3류306호선,시도1230호선(심곡-심곡),심곡동 509,심곡동 509,0.213,0.213,0.213,,,,
1231,소로3류307호선,시도1231호선(심곡-심곡),심곡동 509,심곡동 509,0.202,0.202,0.202,,,,
1232,소로3류308호선,시도1232호선(심곡-심곡),심곡동 507,심곡동 507,0.178,0.178,0.178,,,,
1233,소로3류309호선,시도1233호선(심곡-심곡),심곡동 504,심곡동 504,0.066,0.066,0.066,,,,
1234,소로3류310호선,시도1234호선(심곡-심곡),심곡동 504,심곡동 504,0.073,0.073,0.073,,,,
1235,소로3류311호선,시도1235호선(심곡-심곡),심곡동 505,심곡동 505,0.193,0.193,0.193,,,,
1236,소로3류312호선,시도1236호선(심곡-심곡),심곡동 505,심곡동 505,0.193,0.193,0.193,,,,
1237,소로3류313호선,시도1237호선(심곡-심곡),심곡동 511,심곡동 511,0.27,0.27,0.27,,,,
1238,소로3류314호선,시도1238호선(심곡-심곡),심곡동 511,심곡동 511,0.27,0.27,0.27,,,,
1239,소로3류315호선,시도1239호선(심곡-심곡),심곡동 503,심곡동 503,0.192,0.192,0.192,,,,
1240,소로3류316호선,시도1240호선(심곡-심곡),심곡동 503,심곡동 503,0.192,0.192,0.192,,,,
1241,소로3류317호선,시도1241호선(춘의-춘의),춘의동 159,춘의동 159,0.54,0.54,0.54,,,,
1242,소로3류318호선,시도1242호선(춘의-춘의),춘의동 197,춘의동 197,0.538,0.538,0.538,,,,
1243,소로3류319호선,시도1243호선(원미-원미),원미동 75,원미동 93,0.317,0.317,0.317,,,,
1244,소로3류320호선,시도1244호선(원미-원미),원미동 75,원미동 75,0.288,0.288,0.288,,,,
1245,소로3류321호선,시도1245호선(원미-원미),원미동 93,원미동 93,0.424,0.424,0.424,,,,
1246,소로3류322호선,시도1246호선(원미-원미),원미동 93,원미동 93,0.132,0.132,0.132,,,,
1247,소로3류323호선,시도1247호선(원미-원미),원미동 93,원미동 93,0.132,0.132,0.132,,,,
1248,소로3류324호선,시도1248호선(원미-원미),원미동 75,원미동 95,0.48,0.48,0.48,,,,
1249,소로3류325호선,시도1249호선(원미-원미),원미동 93,원미동 93,0.185,0.185,0.185,,,,
1250,소로3류326호선,시도1250호선(원미-원미),원미동 136,원미동 136,0.284,0.284,0.284,,,,
1251,소로3류327호선,시도1251호선(원미-원미),원미동 136,원미동 136,0.39,0.39,0.39,,,,
1252,소로3류328호선,시도1252호선(원미-원미),원미동 136,원미동 136,0.414,0.414,0.414,,,,
1253,소로3류329호선,시도1253호선(원미-원미),원미동 136,원미동 136,0.285,0.285,0.285,,,,
1254,소로3류330호선,시도1254호선(원미-원미),원미동 136,원미동 136,0.208,0.208,0.208,,,,
1255,소로3류331호선,시도1255호선(심곡-심곡),심곡동 473,심곡동 473,0.074,0.074,0.074,,,,
1256,소로3류332호선,시도1256호선(심곡-심곡),심곡동 473,심곡동 473,0.074,0.074,0.074,,,,
1257,소로3류333호선,시도1257호선(원미-원미),원미동 218-1,원미동 204-21,0.107,0.107,0.107,,,,
1258,소로3류334호선,시도1258호선(심곡-심곡),심곡동 486,심곡동 486,0.107,0.107,0.107,,,,
1259,소로3류335호선,시도1259호선(심곡-심곡),심곡동 481,심곡동 481,0.075,0.075,0.075,,,,
1260,소로3류336호선,시도1260호선(심곡-심곡),심곡동 480,심곡동 495,0.22,0.22,0.22,,,,
1261,소로3류337호선,시도1261호선(심곡-심곡),심곡동 480,심곡동 495,0.22,0.22,0.22,,,,
1262,소로3류338호선,시도1262호선(심곡-심곡),심곡동 467,심곡동 467,0.11,0.11,0.11,,,,
1263,소로3류339호선,시도1263호선(심곡-심곡),심곡동 467,심곡동 467,0.227,0.227,0.227,,,,
1264,소로3류340호선,시도1264호선(원미-원미),원미동 1-9,원미동 산 3-5,0.198,0.198,0.198,,,,
1265,소로3류341호선,시도1265호선(원미-원미),원미동 57-17,원미동 144-91,0.618,0.308,0.308,,,,0.31
1266,소로3류342호선,시도1266호선(원미-원미),원미동 429,원미동 144-75,1.022,0.901,0.901,,,,0.121
1267,소로3류343호선,시도1267호선(원미-원미),원미동 162-82,원미동 164-17,0.229,0.161,0.161,,,,0.068
1268,소로3류344호선,시도1268호선(원미-원미),원미동 179,원미동 144-76,0.156,0.156,0.156,,,,
1269,소로3류345호선,시도1269호선(원미-원미),원미동 184-79,원미동 177-178,0.094,0.094,0.094,,,,
1270,소로3류346호선,시도1270호선(원미-원미),원미동 217,원미동 188-13,0.251,0.251,0.251,,,,
1271,소로3류347호선,시도1271호선(원미-원미),원미동 162-11,원미동 177-140,0.117,0.117,0.117,,,,
1272,소로3류348호선,시도1272호선(원미-소사),원미동 189-344,소사동 2-10,0.35,0.35,0.35,,,,
1273,소로3류349호선,시도1273호선(원미-원미),원미동 3,원미동 189-94,0.449,0.449,0.449,,,,
1274,소로3류350호선,시도1274호선(소사-소사),소사동 245-1,소사동 245-1,0.162,0.162,0.162,,,,
1275,소로3류351호선,시도1275호선(소사-소사),소사동 245,소사동 245,0.054,0.054,0.054,,,,
1276,소로3류352호선,시도1276호선(소사-소사),소사동 245,소사동 245,0.054,0.054,0.054,,,,
1277,소로3류353호선,시도1277호선(소사-심곡),소사동 247,심곡동 471-25,0.368,0.368,0.368,,,,
1278,소로3류354호선,시도1278호선(소사-심곡),소사동 247,심곡동 204-7,0.333,0.333,0.333,,,,
1279,소로3류355호선,시도1279호선(신사-소사),신사동 248,소사동 248,0.085,0.085,0.085,,,,
1280,소로3류356호선,시도1280호선(소사-소사),소사동 248,소사동 248,0.24,0.24,0.24,,,,
1281,소로3류357호선,시도1281호선(소사-소사),소사동 248,소사동 248,0.085,0.085,0.085,,,,
1282,소로3류358호선,시도1282호선(심곡-심곡),심곡동 414-2,심곡동 414-2,0.137,0.137,0.137,,,,
