,val,위도,경도,0
580,441.0,37.49701986779304,126.76409217445587,0
581,440.0,37.49062549102579,126.75058072547232,13
582,439.0,37.49615367395069,126.76975700712104,0
583,439.0,37.47833920109683,126.8049913747684,30
584,438.0,37.495110364823155,126.74714216213086,13
585,438.0,37.48182974042209,126.78573115433365,12
586,438.0,37.48987943368198,126.77547395457165,24
587,438.0,37.461325871549505,126.824371538103,40
588,438.0,37.474660161829284,126.7925850566813,26
589,437.0,37.491709688338254,126.77998107581571,37
590,437.0,37.5179224809247,126.7921768381585,22
591,436.0,37.47561528534067,126.80162372369018,16
592,436.0,37.525098785190025,126.78645051373294,14
593,435.0,37.49518191392392,126.75845395288248,29
594,435.0,37.47555468697996,126.79144566739046,26
595,435.0,37.484661608760454,126.80719500080649,45
596,434.0,37.49516056290833,126.7550604114617,21
597,434.0,37.48614050931446,126.75401887474531,42
598,433.0,37.51620712656617,126.80690346779629,17
599,433.0,37.490135220224964,126.81845623477982,39
600,432.0,37.502427620772636,126.76403909882605,27
601,432.0,37.485281871403885,126.76081402405556,48
602,432.0,37.49697739044264,126.75730492018005,21
603,432.0,37.48373369006533,126.80267924290024,45
604,432.0,37.47018736509417,126.79828159581396,8
605,431.0,37.51321482026229,126.75940708816331,9
606,431.0,37.49064696852478,126.75397405825576,13
607,431.0,37.507953649723476,126.78321941308506,38
608,431.0,37.495217282349394,126.76410986318079,29
609,431.0,37.49608320557072,126.75844504075752,29
610,430.0,37.492562459304935,126.77205439885194,33
611,430.0,37.52891072869054,126.8214988702593,49
612,430.0,37.48198414003592,126.81174394621486,34
613,429.0,37.52885177114236,126.81131353387708,7
614,429.0,37.499645564333136,126.7516219012455,3
615,429.0,37.477268204939044,126.77672671215973,44
616,428.0,37.49894755336974,126.78443682091991,5
617,428.0,37.48826681944043,126.80716170574496,45
618,428.0,37.50161012749341,126.77762331238327,47
619,428.0,37.48185700388408,126.79025510382498,12
620,428.0,37.484352185612394,126.75629883219106,42
621,428.0,37.483826087115276,126.81851355136958,39
622,428.0,37.47928680922429,126.81289970197057,34
623,428.0,37.48986553810339,126.77321174451654,24
624,428.0,37.514172520553004,126.76844993052444,4
625,428.0,37.4790708009409,126.77670933794931,44
626,428.0,37.52523997793396,126.81021503017222,7
627,427.0,37.482845716827605,126.80494963216508,45
628,427.0,37.53072630941081,126.82374600766359,49
629,426.0,37.49701281531151,126.76296096442155,29
630,426.0,37.48647084187717,126.80830941588763,45
631,426.0,37.480880314863626,126.77782293233601,25
632,425.0,37.52260812826035,126.82268762143973,49
633,425.0,37.520706968670275,126.80573020489632,17
634,425.0,37.52509194246455,126.78531887425478,14
635,425.0,37.50429320524048,126.7742032906257,1
636,425.0,37.478106755686824,126.76653967812223,46
637,425.0,37.496076099165506,126.75731384629438,21
638,425.0,37.47909152256263,126.78010216805251,25
