,정류소id,val,정류소명,위도,경도
839,212000194.0,112.0,로얄아파트,37.5198833,126.8125333
840,212000195.0,112.0,로얄아파트,37.5195,126.8133
841,212000196.0,112.0,은데미공원,37.5209167,126.8117667
842,212000197.0,112.0,유림빌라,37.5234167,126.8113333
843,212000198.0,inf,밝은비젼의원,37.5268333,126.8113167
844,212000199.0,inf,고강시장입구,37.5282667,126.8113167
845,212000200.0,inf,원종하이트,37.5294167,126.8115
846,212000204.0,261.0,부천테크노파크1.2단지,37.5182,126.7607333
847,212000208.0,inf,삼화연립주택,37.5256833,126.81115
848,212000209.0,inf,삼화연립주택,37.5258167,126.8113167
849,212000221.0,204.0,부천자동차검사소,37.5256333,126.7652167
850,212000222.0,62.0,부천테크노파크1단지,37.51855,126.76135
851,212000230.0,930.0,대장공영차고지,37.536,126.7616833
852,212000232.0,930.0,대장공영차고지,37.5358667,126.7616167
853,212000240.0,inf,수주중학교,37.5307667,126.8169
854,212000241.0,59.0,동원아파트,37.5311167,126.8192
855,212000242.0,inf,동원아파트,37.5313,126.8192667
856,212000244.0,inf,고강동철탑(시계지점),37.5341667,126.8217667
857,212000245.0,inf,삼거리,37.5315167,126.8214
858,212000246.0,59.0,고강동철탑(시계지점),37.5343,126.8219833
859,212000252.0,59.0,수주중학교,37.5306667,126.8170333
860,212000253.0,59.0,삼거리.고강아파트입구,37.5314,126.8215167
861,212000302.0,156.0,여월휴먼시아3단지,37.5087667,126.8080333
862,212000303.0,138.0,여월휴먼시아3단지,37.5087333,126.80785
863,212000304.0,156.0,여월단독주택,37.5108833,126.8078833
864,212000305.0,138.0,여월단독주택,37.5109167,126.8076833
865,212000306.0,156.0,여월휴먼시아2.3단지,37.5121167,126.80605
866,212000307.0,196.0,여월휴먼시아2.3단지,37.5118667,126.80605
867,212000308.0,156.0,여월휴먼시아4.5단지,37.51055,126.8005667
868,212000309.0,196.0,여월휴먼시아4.5단지,37.5103667,126.8012333
869,212000310.0,727.0,여월휴먼시아1단지.까치울중학교,37.5148167,126.8021833
870,212000311.0,727.0,여월휴먼시아1단지.까치울중학교,37.5144833,126.8022
871,212000312.0,278.0,원종2동주민센터.사회복지회관,37.5255833,126.7994
872,212000313.0,69.0,제일주유소,37.5257,126.77125
873,212000314.0,273.0,부천테크노쌍용3차,37.5227667,126.76865
874,212000315.0,273.0,부천테크노쌍용3차,37.5227,126.7689
875,212000316.0,273.0,제일주유소,37.5251167,126.7701167
876,212000318.0,inf,은행단지,37.5230167,126.8199833
877,212000320.0,inf,미도아파트,37.5253167,126.8251
878,212000321.0,inf,한남빌라,37.5229667,126.8205833
879,212000322.0,inf,예스빌라,37.5231667,126.8219167
880,212000323.0,inf,삼풍맨션,37.5233833,126.8233667
881,212000325.0,inf,가구전시장,37.52435,126.8236833
882,212000326.0,inf,정도아파트,37.5251,126.8214833
883,212000327.0,inf,새마을금고,37.5257833,126.8213333
884,212000329.0,inf,고강아파트,37.5304,126.8222167
885,212000333.0,204.0,삼정동중소기업협동화단지,37.5258167,126.7619167
886,212000345.0,260.0,신작동사거리,37.5192,126.8147333
887,212000346.0,260.0,신작동사거리,37.5192667,126.8144833
888,212000348.0,69.0,신흥시장입구,37.5152167,126.772
889,212000349.0,69.0,신흥시장입구,37.515,126.7720667
890,212000350.0,43.0,부천축산물공판장입구,37.5319,126.7625667
891,212000351.0,43.0,부천축산물공판장입구,37.5316167,126.7621667
892,212000352.0,inf,한남빌라,37.5231,126.82055
893,212000353.0,inf,예스빌라,37.5233,126.8218667
894,212000354.0,inf,삼풍맨션,37.5235167,126.8235333
895,212000355.0,inf,미도아파트,37.5252333,126.8251
896,212000356.0,inf,유명하이마트,37.5247167,126.8246333
897,212000357.0,inf,유명하이마트,37.5247833,126.8245
898,212000358.0,inf,가구전시장,37.5242167,126.8235833
899,212000359.0,inf,정도아파트,37.5249833,126.8213833
900,212000360.0,inf,새마을금고,37.5258667,126.8212167
901,212000362.0,inf,고강아파트,37.5303833,126.8220167
902,212000363.0,209.0,오쇠교,37.5387667,126.8071667
903,212000364.0,209.0,오쇠교,37.5378333,126.8075
904,212000369.0,162.0,오정산업단지.구내,37.5290667,126.77995
905,212000371.0,inf,오정동행정복지센터.오정어울마당,37.52745,126.7969667
906,212000372.0,inf,국립과학수사연구소,37.5237,126.8257167
907,212000374.0,727.0,오정경찰서.부천옹기박물관,37.51385,126.8010667
908,212000375.0,69.0,부천IC,37.5257167,126.7768167
909,212000376.0,162.0,오정산업단지,37.5294167,126.7802
910,212000377.0,162.0,오케이산업,37.5338,126.7829
911,212000378.0,162.0,휴먼시아3단지,37.5336167,126.7883
912,212000379.0,894.0,고강공영차고지,37.5376167,126.8190167
913,212000380.0,894.0,고강공영차고지,37.5377667,126.8190333
914,212000381.0,162.0,오정산업단지입구,37.5289,126.77915
915,212000382.0,162.0,오정산업단지입구,37.5287667,126.7791333
916,212000383.0,162.0,오케이산업,37.5338833,126.78255
917,212000384.0,162.0,휴먼시아3단지,37.5337333,126.7882833
918,212000391.0,666.0,민속가든,37.5344,126.8185667
919,212000392.0,inf,민속가든,37.5340833,126.81805
920,212000394.0,162.0,휴먼시아1단지후문,37.5309167,126.7808
921,212000395.0,162.0,휴먼시아1단지후문,37.5307167,126.7805
922,212000398.0,inf,수주고등학교,37.53215,126.8161833
923,212000399.0,196.0,수주고등학교,37.5318833,126.8159167
924,212000400.0,inf,고강동철탑,37.5347333,126.8213
925,212000401.0,666.0,고강동철탑,37.5349667,126.8214
926,212000402.0,116.0,까치울,37.51255,126.8100167
927,212000408.0,inf,국립과학수사연구소,37.52385,126.8256833
928,212000410.0,98.0,까치울마을,37.5128833,126.8157167
929,212000411.0,98.0,까치울터널,37.51325,126.8216333
930,212000412.0,98.0,까치울터널,37.51325,126.8180333
931,212000413.0,98.0,까치울마을,37.5131,126.8154833
932,212000414.0,162.0,오정샛말주택단지,37.5336833,126.7853667
933,212000415.0,162.0,오정샛말주택단지,37.5338333,126.7849
934,212000418.0,inf,원종사거리.부천우리병원,37.5243667,126.8050167
935,212000419.0,89.0,북부수자원생태공원,37.5443167,126.7649333
936,212000420.0,89.0,북부수자원생태공원,37.54455,126.7648167
937,212000423.0,235.0,백산빌라,37.5229833,126.7952167
938,212000424.0,235.0,백산빌라,37.5229167,126.7950167
939,212000427.0,41.0,군부대정문,37.5286,126.78985
940,212000428.0,41.0,군부대정문,37.5285167,126.7897667
941,212000429.0,41.0,세종아파트,37.52905,126.7891
942,212000430.0,41.0,세종아파트,37.5291667,126.7886167
943,212000431.0,41.0,덕산고등학교앞,37.5295667,126.7879833
944,212000432.0,41.0,덕산고등학교앞,37.5296,126.7876167
945,277101601.0,14.0,소중3길사거리(경유),37.4723833,126.7953833
946,277101671.0,155.0,부천테크노파크3단지(경유),37.52,126.76485
947,277101727.0,366.0,법원사거리(경유),37.4918,126.7548167
948,277101754.0,159.0,극동아파트앞(경유),37.4887833,126.751
949,277101763.0,454.0,소방서사거리(경유),37.4936167,126.7781333
950,277101973.0,8.0,오정동(경유),37.5318,126.7811
951,277102005.0,8.0,소각장사거리(경유),37.51995,126.76695
952,277102360.0,314.0,북부역사거리(경유),37.4859333,126.7834167
953,277102361.0,241.0,부천터미널삼거리(경유),37.5030833,126.7561167
954,277102363.0,91.0,경원여객차고지(경유),37.4828167,126.78305
955,277102364.0,582.0,봉오고가교(경유),37.5333167,126.7608167
956,277102365.0,894.0,고강차고지(경유),37.5360333,126.8215667
957,277102366.0,163.0,정명고(경유),37.4746833,126.7705
958,277102367.0,107.0,소사주공4단지입구삼거리(경유),37.4713167,126.80465
959,277102368.0,144.0,부천장례식장(경유),37.5013667,126.7936
960,277102369.0,131.0,덕산초(경유),37.54135,126.7897667
961,277102371.0,73.0,테크노파크4단지(경유),37.5166833,126.7647333
962,277102372.0,59.0,홈플러스(경유),37.5033667,126.7540333
963,277102374.0,77.0,소사삼거리(경유),37.4824333,126.79315
964,277102458.0,44.0,자연생태박물관(경유),37.5058833,126.8144833
965,277102537.0,277.0,원천공원(경유),37.4886833,126.7460167
966,277102538.0,638.0,서촌공원(경유),37.4886667,126.7493833
967,277102721.0,1903.0,극동아파트앞(경유),37.48855,126.7511667
968,277102744.0,894.0,고강공영차고지(경유),37.53675,126.8171667
969,277102930.0,18.0,여월천(경유),37.5356333,126.7940833
970,277102931.0,37.0,오쇠삼거리(경유),37.5425833,126.8088167
971,277102933.0,8.0,여월천(경유),37.5355667,126.7941833
972,277102934.0,8.0,오쇠삼거리(경유),37.5424167,126.80885
973,277103079.0,930.0,대장공영차고지(경유),37.5359667,126.7614
974,277103080.0,466.0,소사공영차고지(경유),37.4654667,126.79865
975,277103160.0,65.0,송내IC출입(경유),37.4860667,126.7495
976,277103161.0,173.0,송내IC진입(경유),37.4861167,126.7497833
977,277103162.0,52.0,송내IC(경유),37.4891,126.74645
978,277103163.0,128.0,송내IC(경유),37.4879167,126.7471833
979,277103184.0,87.0,중동IC(경유),37.5057667,126.7482667
980,277103185.0,25.0,중동IC(경유),37.5066667,126.748
981,277103186.0,34.0,중동IC진입(경유),37.5061,126.7496833
982,277103547.0,10.0,삼산체육관역(경유),37.50675,126.74255
983,277103550.0,88.0,구산사거리(경유),37.4841167,126.7534167
