,Month,강수,강수형태,기온,풍속,풍향,자전거대여소명,학원_5분이내수,학원_5분이내거리최소,학원_5분이내거리평균,학원_5분이내거리최대,버스_5분이내수,버스_5분이내거리최소,버스_5분이내거리평균,버스_5분이내거리최대,콘서트장_5분이내수,콘서트장_5분이내거리최소,콘서트장_5분이내거리평균,콘서트장_5분이내거리최대,공공시설_5분이내수,공공시설_5분이내거리최소,공공시설_5분이내거리평균,공공시설_5분이내거리최대,홀_5분이내수,홀_5분이내거리최소,홀_5분이내거리평균,홀_5분이내거리최대,미술관박물관(전시시설)_5분이내수,미술관박물관(전시시설)_5분이내거리최소,미술관박물관(전시시설)_5분이내거리평균,미술관박물관(전시시설)_5분이내거리최대,학교_5분이내수,학교_5분이내거리최소,학교_5분이내거리평균,학교_5분이내거리최대,체육시설_5분이내수,체육시설_5분이내거리최소,체육시설_5분이내거리평균,체육시설_5분이내거리최대,스타벅스_5분이내수,스타벅스_5분이내거리최소,스타벅스_5분이내거리평균,스타벅스_5분이내거리최대,부동산_5분이내수,부동산_5분이내거리최소,부동산_5분이내거리평균,부동산_5분이내거리최대,학문/교육_5분이내수,학문/교육_5분이내거리최소,학문/교육_5분이내거리평균,학문/교육_5분이내거리최대,음식점_5분이내수,음식점_5분이내거리최소,음식점_5분이내거리평균,음식점_5분이내거리최대,생활서비스_5분이내수,생활서비스_5분이내거리최소,생활서비스_5분이내거리평균,생활서비스_5분이내거리최대,소매점_5분이내수,소매점_5분이내거리최소,소매점_5분이내거리평균,소매점_5분이내거리최대,스포츠_5분이내수,스포츠_5분이내거리최소,스포츠_5분이내거리평균,스포츠_5분이내거리최대,숙박_5분이내수,숙박_5분이내거리최소,숙박_5분이내거리평균,숙박_5분이내거리최대,관광/여가/오락_5분이내수,관광/여가/오락_5분이내거리최소,관광/여가/오락_5분이내거리평균,관광/여가/오락_5분이내거리최대,지하철 역_5분이내수,지하철 역_5분이내거리최소,지하철 역_5분이내거리평균,지하철 역_5분이내거리최대,청소년 수련시설_5분이내수,청소년 수련시설_5분이내거리최소,청소년 수련시설_5분이내거리평균,청소년 수련시설_5분이내거리최대,자전거대여량
82,19-May,0.028225806,0.025537634,17.2590054,0.461290323,160.125,신중동역,81,0.001031205,0.002916926,0.004011197,19,0.001638112,0.002873535,0.003914171,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,4,0.003406272,0.003680459,0.003897209,13,0.001784737,0.003129106,0.004011296,2,0.00175657,0.002298534,0.002840497,46,0.00097682,0.002754629,0.004027454,122,0.001079005,0.002903632,0.004049345,458,0.000700519,0.002607233,0.004049345,164,0.000700519,0.002635685,0.004049345,535,0.000700519,0.001633904,0.004049345,5,0.00157224,0.002411964,0.003397984,0,0.0025,0.0025,0.0025,55,0.001198583,0.002784783,0.004049345,1,0.001962704,0.001962704,0.001962704,0,0.0025,0.0025,0.0025,371
83,19-Jun,0.1,0.040277778,21.38180552,0.363194444,138.2458333,신중동역,81,0.001031205,0.002916926,0.004011197,19,0.001638112,0.002873535,0.003914171,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,4,0.003406272,0.003680459,0.003897209,13,0.001784737,0.003129106,0.004011296,2,0.00175657,0.002298534,0.002840497,46,0.00097682,0.002754629,0.004027454,122,0.001079005,0.002903632,0.004049345,458,0.000700519,0.002607233,0.004049345,164,0.000700519,0.002635685,0.004049345,535,0.000700519,0.001633904,0.004049345,5,0.00157224,0.002411964,0.003397984,0,0.0025,0.0025,0.0025,55,0.001198583,0.002784783,0.004049345,1,0.001962704,0.001962704,0.001962704,0,0.0025,0.0025,0.0025,358
84,19-Jul,0.25672043,0.072580645,25.34650537,0.464784946,129.1653226,신중동역,81,0.001031205,0.002916926,0.004011197,19,0.001638112,0.002873535,0.003914171,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,4,0.003406272,0.003680459,0.003897209,13,0.001784737,0.003129106,0.004011296,2,0.00175657,0.002298534,0.002840497,46,0.00097682,0.002754629,0.004027454,122,0.001079005,0.002903632,0.004049345,458,0.000700519,0.002607233,0.004049345,164,0.000700519,0.002635685,0.004049345,535,0.000700519,0.001633904,0.004049345,5,0.00157224,0.002411964,0.003397984,0,0.0025,0.0025,0.0025,55,0.001198583,0.002784783,0.004049345,1,0.001962704,0.001962704,0.001962704,0,0.0025,0.0025,0.0025,424
85,19-Aug,0.162634409,0.034946237,26.12567204,0.310080645,127.8655914,신중동역,81,0.001031205,0.002916926,0.004011197,19,0.001638112,0.002873535,0.003914171,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,4,0.003406272,0.003680459,0.003897209,13,0.001784737,0.003129106,0.004011296,2,0.00175657,0.002298534,0.002840497,46,0.00097682,0.002754629,0.004027454,122,0.001079005,0.002903632,0.004049345,458,0.000700519,0.002607233,0.004049345,164,0.000700519,0.002635685,0.004049345,535,0.000700519,0.001633904,0.004049345,5,0.00157224,0.002411964,0.003397984,0,0.0025,0.0025,0.0025,55,0.001198583,0.002784783,0.004049345,1,0.001962704,0.001962704,0.001962704,0,0.0025,0.0025,0.0025,524
86,19-Sep,0.302777778,0.086111111,21.79541667,0.45375,123.7694444,신중동역,81,0.001031205,0.002916926,0.004011197,19,0.001638112,0.002873535,0.003914171,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,4,0.003406272,0.003680459,0.003897209,13,0.001784737,0.003129106,0.004011296,2,0.00175657,0.002298534,0.002840497,46,0.00097682,0.002754629,0.004027454,122,0.001079005,0.002903632,0.004049345,458,0.000700519,0.002607233,0.004049345,164,0.000700519,0.002635685,0.004049345,535,0.000700519,0.001633904,0.004049345,5,0.00157224,0.002411964,0.003397984,0,0.0025,0.0025,0.0025,55,0.001198583,0.002784783,0.004049345,1,0.001962704,0.001962704,0.001962704,0,0.0025,0.0025,0.0025,460
87,19-Oct,0.048387097,0.044354839,14.98951614,0.41344086,123.3212366,신중동역,81,0.001031205,0.002916926,0.004011197,19,0.001638112,0.002873535,0.003914171,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,4,0.003406272,0.003680459,0.003897209,13,0.001784737,0.003129106,0.004011296,2,0.00175657,0.002298534,0.002840497,46,0.00097682,0.002754629,0.004027454,122,0.001079005,0.002903632,0.004049345,458,0.000700519,0.002607233,0.004049345,164,0.000700519,0.002635685,0.004049345,535,0.000700519,0.001633904,0.004049345,5,0.00157224,0.002411964,0.003397984,0,0.0025,0.0025,0.0025,55,0.001198583,0.002784783,0.004049345,1,0.001962704,0.001962704,0.001962704,0,0.0025,0.0025,0.0025,408
88,19-Nov,0.125694444,0.061111111,5.799861112,0.443888889,141.0694444,신중동역,81,0.001031205,0.002916926,0.004011197,19,0.001638112,0.002873535,0.003914171,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,4,0.003406272,0.003680459,0.003897209,13,0.001784737,0.003129106,0.004011296,2,0.00175657,0.002298534,0.002840497,46,0.00097682,0.002754629,0.004027454,122,0.001079005,0.002903632,0.004049345,458,0.000700519,0.002607233,0.004049345,164,0.000700519,0.002635685,0.004049345,535,0.000700519,0.001633904,0.004049345,5,0.00157224,0.002411964,0.003397984,0,0.0025,0.0025,0.0025,55,0.001198583,0.002784783,0.004049345,1,0.001962704,0.001962704,0.001962704,0,0.0025,0.0025,0.0025,314
89,19-Dec,0.027553763,0.072580645,0.376075269,0.525672043,144.4354839,신중동역,81,0.001031205,0.002916926,0.004011197,19,0.001638112,0.002873535,0.003914171,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,4,0.003406272,0.003680459,0.003897209,13,0.001784737,0.003129106,0.004011296,2,0.00175657,0.002298534,0.002840497,46,0.00097682,0.002754629,0.004027454,122,0.001079005,0.002903632,0.004049345,458,0.000700519,0.002607233,0.004049345,164,0.000700519,0.002635685,0.004049345,535,0.000700519,0.001633904,0.004049345,5,0.00157224,0.002411964,0.003397984,0,0.0025,0.0025,0.0025,55,0.001198583,0.002784783,0.004049345,1,0.001962704,0.001962704,0.001962704,0,0.0025,0.0025,0.0025,188
90,17-Mar,0.012096774,0.036290323,6.563172043,0.94422043,238.6814516,부천역,40,0.000714854,0.002322878,0.003958325,22,0.001423567,0.002651359,0.004012423,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,1,0.00331214,0.00331214,0.00331214,9,0.001321191,0.002869915,0.003633515,1,0.000678963,0.000678963,0.000678963,72,0.000683054,0.002558001,0.004012115,66,0.000823381,0.00228475,0.004046041,907,0.000683054,0.002502635,0.004078523,262,0.000379341,0.002577616,0.004051581,892,0.000302454,0.00195542,0.004084515,4,0.001248685,0.002616414,0.003997205,61,0.000930091,0.002716446,0.004016709,120,0.000683054,0.002394714,0.004080627,1,0.002157349,0.002157349,0.002157349,0,0.0025,0.0025,0.0025,90
91,17-Apr,0.074166667,0.055555556,13.50166665,1.083333333,220.9541667,부천역,40,0.000714854,0.002322878,0.003958325,22,0.001423567,0.002651359,0.004012423,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,1,0.00331214,0.00331214,0.00331214,9,0.001321191,0.002869915,0.003633515,1,0.000678963,0.000678963,0.000678963,72,0.000683054,0.002558001,0.004012115,66,0.000823381,0.00228475,0.004046041,907,0.000683054,0.002502635,0.004078523,262,0.000379341,0.002577616,0.004051581,892,0.000302454,0.00195542,0.004084515,4,0.001248685,0.002616414,0.003997205,61,0.000930091,0.002716446,0.004016709,120,0.000683054,0.002394714,0.004080627,1,0.002157349,0.002157349,0.002157349,0,0.0025,0.0025,0.0025,125
92,17-May,0.027016129,0.037634409,18.49327955,0.996102151,237.0645161,부천역,40,0.000714854,0.002322878,0.003958325,22,0.001423567,0.002651359,0.004012423,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,1,0.00331214,0.00331214,0.00331214,9,0.001321191,0.002869915,0.003633515,1,0.000678963,0.000678963,0.000678963,72,0.000683054,0.002558001,0.004012115,66,0.000823381,0.00228475,0.004046041,907,0.000683054,0.002502635,0.004078523,262,0.000379341,0.002577616,0.004051581,892,0.000302454,0.00195542,0.004084515,4,0.001248685,0.002616414,0.003997205,61,0.000930091,0.002716446,0.004016709,120,0.000683054,0.002394714,0.004080627,1,0.002157349,0.002157349,0.002157349,0,0.0025,0.0025,0.0025,137
93,17-Jun,0.055555556,0.0,22.89027779,0.988055556,226.5194444,부천역,40,0.000714854,0.002322878,0.003958325,22,0.001423567,0.002651359,0.004012423,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,1,0.00331214,0.00331214,0.00331214,9,0.001321191,0.002869915,0.003633515,1,0.000678963,0.000678963,0.000678963,72,0.000683054,0.002558001,0.004012115,66,0.000823381,0.00228475,0.004046041,907,0.000683054,0.002502635,0.004078523,262,0.000379341,0.002577616,0.004051581,892,0.000302454,0.00195542,0.004084515,4,0.001248685,0.002616414,0.003997205,61,0.000930091,0.002716446,0.004016709,120,0.000683054,0.002394714,0.004080627,1,0.002157349,0.002157349,0.002157349,0,0.0025,0.0025,0.0025,174
94,17-Jul,0.663844083,0.0,26.81908601,0.983333333,205.8051075,부천역,40,0.000714854,0.002322878,0.003958325,22,0.001423567,0.002651359,0.004012423,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,1,0.00331214,0.00331214,0.00331214,9,0.001321191,0.002869915,0.003633515,1,0.000678963,0.000678963,0.000678963,72,0.000683054,0.002558001,0.004012115,66,0.000823381,0.00228475,0.004046041,907,0.000683054,0.002502635,0.004078523,262,0.000379341,0.002577616,0.004051581,892,0.000302454,0.00195542,0.004084515,4,0.001248685,0.002616414,0.003997205,61,0.000930091,0.002716446,0.004016709,120,0.000683054,0.002394714,0.004080627,1,0.002157349,0.002157349,0.002157349,0,0.0025,0.0025,0.0025,145
95,17-Aug,0.182392474,0.0,25.99610214,1.053629032,179.8319892,부천역,40,0.000714854,0.002322878,0.003958325,22,0.001423567,0.002651359,0.004012423,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,1,0.00331214,0.00331214,0.00331214,9,0.001321191,0.002869915,0.003633515,1,0.000678963,0.000678963,0.000678963,72,0.000683054,0.002558001,0.004012115,66,0.000823381,0.00228475,0.004046041,907,0.000683054,0.002502635,0.004078523,262,0.000379341,0.002577616,0.004051581,892,0.000302454,0.00195542,0.004084515,4,0.001248685,0.002616414,0.003997205,61,0.000930091,0.002716446,0.004016709,120,0.000683054,0.002394714,0.004080627,1,0.002157349,0.002157349,0.002157349,0,0.0025,0.0025,0.0025,239
96,17-Sep,0.039583333,0.0,22.03819445,0.874861111,196.2486111,부천역,40,0.000714854,0.002322878,0.003958325,22,0.001423567,0.002651359,0.004012423,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,1,0.00331214,0.00331214,0.00331214,9,0.001321191,0.002869915,0.003633515,1,0.000678963,0.000678963,0.000678963,72,0.000683054,0.002558001,0.004012115,66,0.000823381,0.00228475,0.004046041,907,0.000683054,0.002502635,0.004078523,262,0.000379341,0.002577616,0.004051581,892,0.000302454,0.00195542,0.004084515,4,0.001248685,0.002616414,0.003997205,61,0.000930091,0.002716446,0.004016709,120,0.000683054,0.002394714,0.004080627,1,0.002157349,0.002157349,0.002157349,0,0.0025,0.0025,0.0025,82
97,17-Oct,0.033198925,0.043010753,15.67190859,0.870698925,201.1236559,부천역,40,0.000714854,0.002322878,0.003958325,22,0.001423567,0.002651359,0.004012423,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,1,0.00331214,0.00331214,0.00331214,9,0.001321191,0.002869915,0.003633515,1,0.000678963,0.000678963,0.000678963,72,0.000683054,0.002558001,0.004012115,66,0.000823381,0.00228475,0.004046041,907,0.000683054,0.002502635,0.004078523,262,0.000379341,0.002577616,0.004051581,892,0.000302454,0.00195542,0.004084515,4,0.001248685,0.002616414,0.003997205,61,0.000930091,0.002716446,0.004016709,120,0.000683054,0.002394714,0.004080627,1,0.002157349,0.002157349,0.002157349,0,0.0025,0.0025,0.0025,146
98,17-Nov,0.055833333,0.079166667,5.852222221,1.190555556,228.4013889,부천역,40,0.000714854,0.002322878,0.003958325,22,0.001423567,0.002651359,0.004012423,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,1,0.00331214,0.00331214,0.00331214,9,0.001321191,0.002869915,0.003633515,1,0.000678963,0.000678963,0.000678963,72,0.000683054,0.002558001,0.004012115,66,0.000823381,0.00228475,0.004046041,907,0.000683054,0.002502635,0.004078523,262,0.000379341,0.002577616,0.004051581,892,0.000302454,0.00195542,0.004084515,4,0.001248685,0.002616414,0.003997205,61,0.000930091,0.002716446,0.004016709,120,0.000683054,0.002394714,0.004080627,1,0.002157349,0.002157349,0.002157349,0,0.0025,0.0025,0.0025,120
99,17-Dec,0.027956989,0.182795699,-1.099596774,1.091129032,233.6303763,부천역,40,0.000714854,0.002322878,0.003958325,22,0.001423567,0.002651359,0.004012423,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,1,0.00331214,0.00331214,0.00331214,9,0.001321191,0.002869915,0.003633515,1,0.000678963,0.000678963,0.000678963,72,0.000683054,0.002558001,0.004012115,66,0.000823381,0.00228475,0.004046041,907,0.000683054,0.002502635,0.004078523,262,0.000379341,0.002577616,0.004051581,892,0.000302454,0.00195542,0.004084515,4,0.001248685,0.002616414,0.003997205,61,0.000930091,0.002716446,0.004016709,120,0.000683054,0.002394714,0.004080627,1,0.002157349,0.002157349,0.002157349,0,0.0025,0.0025,0.0025,87
100,18-Mar,0.092741935,0.120967742,8.011290324,1.23655914,195.3064516,부천역,40,0.000714854,0.002322878,0.003958325,22,0.001423567,0.002651359,0.004012423,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,1,0.00331214,0.00331214,0.00331214,9,0.001321191,0.002869915,0.003633515,1,0.000678963,0.000678963,0.000678963,72,0.000683054,0.002558001,0.004012115,66,0.000823381,0.00228475,0.004046041,907,0.000683054,0.002502635,0.004078523,262,0.000379341,0.002577616,0.004051581,892,0.000302454,0.00195542,0.004084515,4,0.001248685,0.002616414,0.003997205,61,0.000930091,0.002716446,0.004016709,120,0.000683054,0.002394714,0.004080627,1,0.002157349,0.002157349,0.002157349,0,0.0025,0.0025,0.0025,271
101,18-Apr,0.147083333,0.1375,12.87111109,1.18625,202.7263889,부천역,40,0.000714854,0.002322878,0.003958325,22,0.001423567,0.002651359,0.004012423,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,1,0.00331214,0.00331214,0.00331214,9,0.001321191,0.002869915,0.003633515,1,0.000678963,0.000678963,0.000678963,72,0.000683054,0.002558001,0.004012115,66,0.000823381,0.00228475,0.004046041,907,0.000683054,0.002502635,0.004078523,262,0.000379341,0.002577616,0.004051581,892,0.000302454,0.00195542,0.004084515,4,0.001248685,0.002616414,0.003997205,61,0.000930091,0.002716446,0.004016709,120,0.000683054,0.002394714,0.004080627,1,0.002157349,0.002157349,0.002157349,0,0.0025,0.0025,0.0025,309
102,18-May,0.217069891,0.170698925,17.78440858,1.004032258,199.1962366,부천역,40,0.000714854,0.002322878,0.003958325,22,0.001423567,0.002651359,0.004012423,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,1,0.00331214,0.00331214,0.00331214,9,0.001321191,0.002869915,0.003633515,1,0.000678963,0.000678963,0.000678963,72,0.000683054,0.002558001,0.004012115,66,0.000823381,0.00228475,0.004046041,907,0.000683054,0.002502635,0.004078523,262,0.000379341,0.002577616,0.004051581,892,0.000302454,0.00195542,0.004084515,4,0.001248685,0.002616414,0.003997205,61,0.000930091,0.002716446,0.004016709,120,0.000683054,0.002394714,0.004080627,1,0.002157349,0.002157349,0.002157349,0,0.0025,0.0025,0.0025,244
103,18-Jun,0.175694444,0.098611111,22.88805555,0.987361111,213.75,부천역,40,0.000714854,0.002322878,0.003958325,22,0.001423567,0.002651359,0.004012423,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,1,0.00331214,0.00331214,0.00331214,9,0.001321191,0.002869915,0.003633515,1,0.000678963,0.000678963,0.000678963,72,0.000683054,0.002558001,0.004012115,66,0.000823381,0.00228475,0.004046041,907,0.000683054,0.002502635,0.004078523,262,0.000379341,0.002577616,0.004051581,892,0.000302454,0.00195542,0.004084515,4,0.001248685,0.002616414,0.003997205,61,0.000930091,0.002716446,0.004016709,120,0.000683054,0.002394714,0.004080627,1,0.002157349,0.002157349,0.002157349,0,0.0025,0.0025,0.0025,228
104,18-Jul,0.202553763,0.094086022,27.07876344,0.740053763,127.1975806,부천역,40,0.000714854,0.002322878,0.003958325,22,0.001423567,0.002651359,0.004012423,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,1,0.00331214,0.00331214,0.00331214,9,0.001321191,0.002869915,0.003633515,1,0.000678963,0.000678963,0.000678963,72,0.000683054,0.002558001,0.004012115,66,0.000823381,0.00228475,0.004046041,907,0.000683054,0.002502635,0.004078523,262,0.000379341,0.002577616,0.004051581,892,0.000302454,0.00195542,0.004084515,4,0.001248685,0.002616414,0.003997205,61,0.000930091,0.002716446,0.004016709,120,0.000683054,0.002394714,0.004080627,1,0.002157349,0.002157349,0.002157349,0,0.0025,0.0025,0.0025,227
105,18-Aug,0.204301075,0.065860215,28.14784946,0.464650538,131.2903226,부천역,40,0.000714854,0.002322878,0.003958325,22,0.001423567,0.002651359,0.004012423,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,1,0.00331214,0.00331214,0.00331214,9,0.001321191,0.002869915,0.003633515,1,0.000678963,0.000678963,0.000678963,72,0.000683054,0.002558001,0.004012115,66,0.000823381,0.00228475,0.004046041,907,0.000683054,0.002502635,0.004078523,262,0.000379341,0.002577616,0.004051581,892,0.000302454,0.00195542,0.004084515,4,0.001248685,0.002616414,0.003997205,61,0.000930091,0.002716446,0.004016709,120,0.000683054,0.002394714,0.004080627,1,0.002157349,0.002157349,0.002157349,0,0.0025,0.0025,0.0025,302
106,18-Sep,0.079861111,0.029166667,20.61097226,0.412361111,116.4222222,부천역,40,0.000714854,0.002322878,0.003958325,22,0.001423567,0.002651359,0.004012423,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,1,0.00331214,0.00331214,0.00331214,9,0.001321191,0.002869915,0.003633515,1,0.000678963,0.000678963,0.000678963,72,0.000683054,0.002558001,0.004012115,66,0.000823381,0.00228475,0.004046041,907,0.000683054,0.002502635,0.004078523,262,0.000379341,0.002577616,0.004051581,892,0.000302454,0.00195542,0.004084515,4,0.001248685,0.002616414,0.003997205,61,0.000930091,0.002716446,0.004016709,120,0.000683054,0.002394714,0.004080627,1,0.002157349,0.002157349,0.002157349,0,0.0025,0.0025,0.0025,266
107,18-Oct,0.151209677,0.068548387,11.5766129,0.358333333,127.9341398,부천역,40,0.000714854,0.002322878,0.003958325,22,0.001423567,0.002651359,0.004012423,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,1,0.00331214,0.00331214,0.00331214,9,0.001321191,0.002869915,0.003633515,1,0.000678963,0.000678963,0.000678963,72,0.000683054,0.002558001,0.004012115,66,0.000823381,0.00228475,0.004046041,907,0.000683054,0.002502635,0.004078523,262,0.000379341,0.002577616,0.004051581,892,0.000302454,0.00195542,0.004084515,4,0.001248685,0.002616414,0.003997205,61,0.000930091,0.002716446,0.004016709,120,0.000683054,0.002394714,0.004080627,1,0.002157349,0.002157349,0.002157349,0,0.0025,0.0025,0.0025,332
108,18-Nov,0.102777778,0.068055556,6.794166662,0.791805556,144.9875,부천역,40,0.000714854,0.002322878,0.003958325,22,0.001423567,0.002651359,0.004012423,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,1,0.00331214,0.00331214,0.00331214,9,0.001321191,0.002869915,0.003633515,1,0.000678963,0.000678963,0.000678963,72,0.000683054,0.002558001,0.004012115,66,0.000823381,0.00228475,0.004046041,907,0.000683054,0.002502635,0.004078523,262,0.000379341,0.002577616,0.004051581,892,0.000302454,0.00195542,0.004084515,4,0.001248685,0.002616414,0.003997205,61,0.000930091,0.002716446,0.004016709,120,0.000683054,0.002394714,0.004080627,1,0.002157349,0.002157349,0.002157349,0,0.0025,0.0025,0.0025,142
109,18-Dec,0.018682796,0.045698925,-1.892876344,0.951209677,160.6787634,부천역,40,0.000714854,0.002322878,0.003958325,22,0.001423567,0.002651359,0.004012423,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,1,0.00331214,0.00331214,0.00331214,9,0.001321191,0.002869915,0.003633515,1,0.000678963,0.000678963,0.000678963,72,0.000683054,0.002558001,0.004012115,66,0.000823381,0.00228475,0.004046041,907,0.000683054,0.002502635,0.004078523,262,0.000379341,0.002577616,0.004051581,892,0.000302454,0.00195542,0.004084515,4,0.001248685,0.002616414,0.003997205,61,0.000930091,0.002716446,0.004016709,120,0.000683054,0.002394714,0.004080627,1,0.002157349,0.002157349,0.002157349,0,0.0025,0.0025,0.0025,56
110,19-Mar,0.043682796,0.034946237,5.577822581,0.736021505,181.3077957,부천역,40,0.000714854,0.002322878,0.003958325,22,0.001423567,0.002651359,0.004012423,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,1,0.00331214,0.00331214,0.00331214,9,0.001321191,0.002869915,0.003633515,1,0.000678963,0.000678963,0.000678963,72,0.000683054,0.002558001,0.004012115,66,0.000823381,0.00228475,0.004046041,907,0.000683054,0.002502635,0.004078523,262,0.000379341,0.002577616,0.004051581,892,0.000302454,0.00195542,0.004084515,4,0.001248685,0.002616414,0.003997205,61,0.000930091,0.002716446,0.004016709,120,0.000683054,0.002394714,0.004080627,1,0.002157349,0.002157349,0.002157349,0,0.0025,0.0025,0.0025,168
111,19-Apr,0.052083333,0.041666667,10.81069445,0.545138889,142.7055556,부천역,40,0.000714854,0.002322878,0.003958325,22,0.001423567,0.002651359,0.004012423,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,1,0.00331214,0.00331214,0.00331214,9,0.001321191,0.002869915,0.003633515,1,0.000678963,0.000678963,0.000678963,72,0.000683054,0.002558001,0.004012115,66,0.000823381,0.00228475,0.004046041,907,0.000683054,0.002502635,0.004078523,262,0.000379341,0.002577616,0.004051581,892,0.000302454,0.00195542,0.004084515,4,0.001248685,0.002616414,0.003997205,61,0.000930091,0.002716446,0.004016709,120,0.000683054,0.002394714,0.004080627,1,0.002157349,0.002157349,0.002157349,0,0.0025,0.0025,0.0025,207
112,19-May,0.028225806,0.025537634,17.2590054,0.461290323,160.125,부천역,40,0.000714854,0.002322878,0.003958325,22,0.001423567,0.002651359,0.004012423,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,1,0.00331214,0.00331214,0.00331214,9,0.001321191,0.002869915,0.003633515,1,0.000678963,0.000678963,0.000678963,72,0.000683054,0.002558001,0.004012115,66,0.000823381,0.00228475,0.004046041,907,0.000683054,0.002502635,0.004078523,262,0.000379341,0.002577616,0.004051581,892,0.000302454,0.00195542,0.004084515,4,0.001248685,0.002616414,0.003997205,61,0.000930091,0.002716446,0.004016709,120,0.000683054,0.002394714,0.004080627,1,0.002157349,0.002157349,0.002157349,0,0.0025,0.0025,0.0025,247
